A2WC012E v68 AF Correction 16-bit RAM literal trace
target float: 0xFFFFB538
target mirror: 0xFFFFB330

16-bit sign-extended refs in FFFFB000-FFFFB8FF: 1843
pc=0x0192DC op=942D literal=0x01933A word=B164 value=0xFFFFB164 -> r4
pc=0x0192EC op=9027 literal=0x01933E word=B1E9 value=0xFFFFB1E9 -> r0
pc=0x019360 op=9069 literal=0x019436 word=B1E6 value=0xFFFFB1E6 -> r0
pc=0x019368 op=9362 literal=0x019430 word=B218 value=0xFFFFB218 -> r3
pc=0x01936C op=9261 literal=0x019432 word=B318 value=0xFFFFB318 -> r2
pc=0x019372 op=9C5F literal=0x019434 word=B158 value=0xFFFFB158 -> r12
pc=0x0195DC op=936C literal=0x0196B8 word=B218 value=0xFFFFB218 -> r3
pc=0x0195E0 op=926B literal=0x0196BA word=B090 value=0xFFFFB090 -> r2
pc=0x0195E4 op=916A literal=0x0196BC word=B318 value=0xFFFFB318 -> r1
pc=0x0195FC op=905F literal=0x0196BE word=B1E6 value=0xFFFFB1E6 -> r0
pc=0x0197A8 op=9335 literal=0x019816 word=B204 value=0xFFFFB204 -> r3
pc=0x0197B0 op=9032 literal=0x019818 word=B1E6 value=0xFFFFB1E6 -> r0
pc=0x0197B8 op=932F literal=0x01981A word=B318 value=0xFFFFB318 -> r3
pc=0x019886 op=945B literal=0x019940 word=B164 value=0xFFFFB164 -> r4
pc=0x0198C2 op=903E literal=0x019942 word=B163 value=0xFFFFB163 -> r0
pc=0x0198D4 op=9035 literal=0x019942 word=B163 value=0xFFFFB163 -> r0
pc=0x0198E0 op=9330 literal=0x019944 word=B158 value=0xFFFFB158 -> r3
pc=0x019924 op=920E literal=0x019944 word=B158 value=0xFFFFB158 -> r2
pc=0x01997C op=9372 literal=0x019A64 word=B204 value=0xFFFFB204 -> r3
pc=0x019988 op=906D literal=0x019A66 word=B164 value=0xFFFFB164 -> r0
pc=0x0199F4 op=9138 literal=0x019A68 word=B154 value=0xFFFFB154 -> r1
pc=0x019A02 op=9032 literal=0x019A6A word=B1E7 value=0xFFFFB1E7 -> r0
pc=0x019A24 op=9E22 literal=0x019A6C word=B163 value=0xFFFFB163 -> r14
pc=0x019A26 op=921F literal=0x019A68 word=B154 value=0xFFFFB154 -> r2
pc=0x019AB0 op=949A literal=0x019BE8 word=B164 value=0xFFFFB164 -> r4
pc=0x019B1C op=9265 literal=0x019BEA word=B154 value=0xFFFFB154 -> r2
pc=0x019B26 op=945F literal=0x019BE8 word=B164 value=0xFFFFB164 -> r4
pc=0x019B40 op=9D54 literal=0x019BEC word=B160 value=0xFFFFB160 -> r13
pc=0x019B44 op=9E50 literal=0x019BE8 word=B164 value=0xFFFFB164 -> r14
pc=0x019B86 op=902F literal=0x019BE8 word=B164 value=0xFFFFB164 -> r0
pc=0x019B9A op=9025 literal=0x019BE8 word=B164 value=0xFFFFB164 -> r0
pc=0x019BAE op=901B literal=0x019BE8 word=B164 value=0xFFFFB164 -> r0
pc=0x019BDA op=9005 literal=0x019BE8 word=B164 value=0xFFFFB164 -> r0
pc=0x019C10 op=9012 literal=0x019C38 word=B164 value=0xFFFFB164 -> r0
pc=0x019C24 op=9008 literal=0x019C38 word=B164 value=0xFFFFB164 -> r0
pc=0x019C62 op=937A literal=0x019D5A word=B08C value=0xFFFFB08C -> r3
pc=0x019C8C op=9466 literal=0x019D5C word=B1C8 value=0xFFFFB1C8 -> r4
pc=0x019C8E op=9A66 literal=0x019D5E word=B1E3 value=0xFFFFB1E3 -> r10
pc=0x019C92 op=9C65 literal=0x019D60 word=B1D0 value=0xFFFFB1D0 -> r12
pc=0x019C96 op=9D64 literal=0x019D62 word=B1D4 value=0xFFFFB1D4 -> r13
pc=0x019C98 op=9E64 literal=0x019D64 word=B1CC value=0xFFFFB1CC -> r14
pc=0x019CD6 op=9047 literal=0x019D68 word=B1F9 value=0xFFFFB1F9 -> r0
pc=0x019DCA op=926A literal=0x019EA2 word=B1CC value=0xFFFFB1CC -> r2
pc=0x019DCC op=916A literal=0x019EA4 word=B580 value=0xFFFFB580 -> r1
pc=0x019DDA op=9564 literal=0x019EA6 word=B1E3 value=0xFFFFB1E3 -> r5
pc=0x019E18 op=9446 literal=0x019EA8 word=B1E2 value=0xFFFFB1E2 -> r4
pc=0x019E80 op=9011 literal=0x019EA6 word=B1E3 value=0xFFFFB1E3 -> r0
pc=0x019ED4 op=938A literal=0x019FEC word=B1CC value=0xFFFFB1CC -> r3
pc=0x019ED8 op=9D89 literal=0x019FEE word=B1E3 value=0xFFFFB1E3 -> r13
pc=0x019EFE op=9277 literal=0x019FF0 word=B1E0 value=0xFFFFB1E0 -> r2
pc=0x019F00 op=9E77 literal=0x019FF2 word=B1E2 value=0xFFFFB1E2 -> r14
pc=0x019F14 op=906E literal=0x019FF4 word=B1F9 value=0xFFFFB1F9 -> r0
pc=0x019F6C op=903F literal=0x019FEE word=B1E3 value=0xFFFFB1E3 -> r0
pc=0x019F80 op=9236 literal=0x019FF0 word=B1E0 value=0xFFFFB1E0 -> r2
pc=0x019FD4 op=920F literal=0x019FF6 word=B1D8 value=0xFFFFB1D8 -> r2
pc=0x019FDC op=920C literal=0x019FF8 word=B1DC value=0xFFFFB1DC -> r2
pc=0x01A018 op=934E literal=0x01A0B8 word=B1C8 value=0xFFFFB1C8 -> r3
pc=0x01A01C op=924D literal=0x01A0BA word=B1CC value=0xFFFFB1CC -> r2
pc=0x01A022 op=914B literal=0x01A0BC word=B1D0 value=0xFFFFB1D0 -> r1
pc=0x01A026 op=934A literal=0x01A0BE word=B1D4 value=0xFFFFB1D4 -> r3
pc=0x01A02A op=9449 literal=0x01A0C0 word=B1E3 value=0xFFFFB1E3 -> r4
pc=0x01A02C op=9049 literal=0x01A0C2 word=B1E2 value=0xFFFFB1E2 -> r0
pc=0x01A04C op=9439 literal=0x01A0C2 word=B1E2 value=0xFFFFB1E2 -> r4
pc=0x01A078 op=9423 literal=0x01A0C2 word=B1E2 value=0xFFFFB1E2 -> r4
pc=0x01A0A4 op=900D literal=0x01A0C2 word=B1E2 value=0xFFFFB1E2 -> r0
pc=0x01A258 op=9D4A literal=0x01A2F0 word=B1E4 value=0xFFFFB1E4 -> r13
pc=0x01A27C op=9E39 literal=0x01A2F2 word=B1E6 value=0xFFFFB1E6 -> r14
pc=0x01A35C op=955C literal=0x01A418 word=B1E8 value=0xFFFFB1E8 -> r5
pc=0x01A51C op=9B80 literal=0x01A620 word=B1E9 value=0xFFFFB1E9 -> r11
pc=0x01A534 op=9075 literal=0x01A622 word=B20E value=0xFFFFB20E -> r0
pc=0x01A538 op=9274 literal=0x01A624 word=B20C value=0xFFFFB20C -> r2
pc=0x01A690 op=9047 literal=0x01A722 word=B1E6 value=0xFFFFB1E6 -> r0
pc=0x01A6A2 op=933F literal=0x01A724 word=B304 value=0xFFFFB304 -> r3
pc=0x01A790 op=9256 literal=0x01A840 word=B1EA value=0xFFFFB1EA -> r2
pc=0x01A7A4 op=904D literal=0x01A842 word=B1E5 value=0xFFFFB1E5 -> r0
pc=0x01A7AC op=9A48 literal=0x01A840 word=B1EA value=0xFFFFB1EA -> r10
pc=0x01A82C op=940A literal=0x01A844 word=B1E6 value=0xFFFFB1E6 -> r4
pc=0x01A88E op=90B6 literal=0x01A9FE word=B1E4 value=0xFFFFB1E4 -> r0
pc=0x01A8A2 op=90AD literal=0x01AA00 word=B1E6 value=0xFFFFB1E6 -> r0
pc=0x01A8B6 op=90A2 literal=0x01A9FE word=B1E4 value=0xFFFFB1E4 -> r0
pc=0x01A8CA op=9099 literal=0x01AA00 word=B1E6 value=0xFFFFB1E6 -> r0
pc=0x01A8DE op=908E literal=0x01A9FE word=B1E4 value=0xFFFFB1E4 -> r0
pc=0x01A8F2 op=9085 literal=0x01AA00 word=B1E6 value=0xFFFFB1E6 -> r0
pc=0x01A906 op=907B literal=0x01AA00 word=B1E6 value=0xFFFFB1E6 -> r0
pc=0x01A91A op=9070 literal=0x01A9FE word=B1E4 value=0xFFFFB1E4 -> r0
pc=0x01A92E op=9067 literal=0x01AA00 word=B1E6 value=0xFFFFB1E6 -> r0
pc=0x01A942 op=905C literal=0x01A9FE word=B1E4 value=0xFFFFB1E4 -> r0
pc=0x01A956 op=9053 literal=0x01AA00 word=B1E6 value=0xFFFFB1E6 -> r0
pc=0x01A96A op=904A literal=0x01AA02 word=B1E5 value=0xFFFFB1E5 -> r0
pc=0x01A97E op=9041 literal=0x01AA04 word=B1E7 value=0xFFFFB1E7 -> r0
pc=0x01A992 op=9036 literal=0x01AA02 word=B1E5 value=0xFFFFB1E5 -> r0
pc=0x01A9A6 op=902D literal=0x01AA04 word=B1E7 value=0xFFFFB1E7 -> r0
pc=0x01A9BA op=9022 literal=0x01AA02 word=B1E5 value=0xFFFFB1E5 -> r0
pc=0x01A9CE op=9019 literal=0x01AA04 word=B1E7 value=0xFFFFB1E7 -> r0
pc=0x01A9E2 op=900C literal=0x01A9FE word=B1E4 value=0xFFFFB1E4 -> r0
pc=0x01A9F0 op=9006 literal=0x01AA00 word=B1E6 value=0xFFFFB1E6 -> r0
pc=0x01AA0C op=9084 literal=0x01AB18 word=B1E5 value=0xFFFFB1E5 -> r0
pc=0x01AA20 op=907B literal=0x01AB1A word=B1E7 value=0xFFFFB1E7 -> r0
pc=0x01AA34 op=9070 literal=0x01AB18 word=B1E5 value=0xFFFFB1E5 -> r0
pc=0x01AA48 op=9068 literal=0x01AB1C word=B1E4 value=0xFFFFB1E4 -> r0
pc=0x01AA5C op=905D literal=0x01AB1A word=B1E7 value=0xFFFFB1E7 -> r0
pc=0x01AA70 op=9055 literal=0x01AB1E word=B1E6 value=0xFFFFB1E6 -> r0
pc=0x01AA84 op=9048 literal=0x01AB18 word=B1E5 value=0xFFFFB1E5 -> r0
pc=0x01AA98 op=903F literal=0x01AB1A word=B1E7 value=0xFFFFB1E7 -> r0
pc=0x01AAAC op=9038 literal=0x01AB20 word=B1E9 value=0xFFFFB1E9 -> r0
pc=0x01AAC0 op=902F literal=0x01AB22 word=B1E8 value=0xFFFFB1E8 -> r0
pc=0x01AAD4 op=9020 literal=0x01AB18 word=B1E5 value=0xFFFFB1E5 -> r0
pc=0x01AAE2 op=901A literal=0x01AB1A word=B1E7 value=0xFFFFB1E7 -> r0
pc=0x01AAF0 op=9016 literal=0x01AB20 word=B1E9 value=0xFFFFB1E9 -> r0
pc=0x01AB04 op=900C literal=0x01AB20 word=B1E9 value=0xFFFFB1E9 -> r0
pc=0x01AB2A op=9044 literal=0x01ABB6 word=B1E4 value=0xFFFFB1E4 -> r0
pc=0x01AB2C op=9344 literal=0x01ABB8 word=B090 value=0xFFFFB090 -> r3
pc=0x01AB30 op=9E43 literal=0x01ABBA word=B1F0 value=0xFFFFB1F0 -> r14
pc=0x01AB58 op=9230 literal=0x01ABBC word=B218 value=0xFFFFB218 -> r2
pc=0x01AB80 op=941E literal=0x01ABC0 word=B1F1 value=0xFFFFB1F1 -> r4
pc=0x01ABE4 op=9472 literal=0x01ACCC word=B1F9 value=0xFFFFB1F9 -> r4
pc=0x01ABE8 op=9771 literal=0x01ACCE word=B1F4 value=0xFFFFB1F4 -> r7
pc=0x01ABEC op=9570 literal=0x01ACD0 word=B1F5 value=0xFFFFB1F5 -> r5
pc=0x01AC28 op=9556 literal=0x01ACD8 word=B1F6 value=0xFFFFB1F6 -> r5
pc=0x01AC86 op=9428 literal=0x01ACDA word=B1F7 value=0xFFFFB1F7 -> r4
pc=0x01ACEC op=938B literal=0x01AE06 word=B20C value=0xFFFFB20C -> r3
pc=0x01ACEE op=908B literal=0x01AE08 word=B1F1 value=0xFFFFB1F1 -> r0
pc=0x01AD00 op=9083 literal=0x01AE0A word=B20E value=0xFFFFB20E -> r0
pc=0x01AD22 op=9273 literal=0x01AE0C word=B1F8 value=0xFFFFB1F8 -> r2
pc=0x01AD36 op=9E6A literal=0x01AE0E word=B1F9 value=0xFFFFB1F9 -> r14
pc=0x01AD58 op=915A literal=0x01AE10 word=B090 value=0xFFFFB090 -> r1
pc=0x01AD64 op=9055 literal=0x01AE12 word=B1E4 value=0xFFFFB1E4 -> r0
pc=0x01AD80 op=9348 literal=0x01AE14 word=B218 value=0xFFFFB218 -> r3
pc=0x01ADC0 op=9425 literal=0x01AE0E word=B1F9 value=0xFFFFB1F9 -> r4
pc=0x01AE6A op=9319 literal=0x01AEA0 word=B1FA value=0xFFFFB1FA -> r3
pc=0x01AE80 op=920F literal=0x01AEA2 word=B1F4 value=0xFFFFB1F4 -> r2
pc=0x01AE8A op=900B literal=0x01AEA4 word=B1F9 value=0xFFFFB1F9 -> r0
pc=0x01AEBC op=9562 literal=0x01AF84 word=B208 value=0xFFFFB208 -> r5
pc=0x01AF72 op=9207 literal=0x01AF84 word=B208 value=0xFFFFB208 -> r2
pc=0x01AF76 op=9307 literal=0x01AF88 word=B204 value=0xFFFFB204 -> r3
pc=0x01AFDC op=9E6C literal=0x01B0B8 word=B20E value=0xFFFFB20E -> r14
pc=0x01B066 op=9528 literal=0x01B0BA word=B20C value=0xFFFFB20C -> r5
pc=0x01B098 op=940E literal=0x01B0B8 word=B20E value=0xFFFFB20E -> r4
pc=0x01B110 op=910F literal=0x01B132 word=B20C value=0xFFFFB20C -> r1
pc=0x01B11E op=9009 literal=0x01B134 word=B20E value=0xFFFFB20E -> r0
pc=0x01B154 op=9E63 literal=0x01B21E word=B210 value=0xFFFFB210 -> r14
pc=0x01B158 op=9060 literal=0x01B21C word=B1E6 value=0xFFFFB1E6 -> r0
pc=0x01B260 op=936D literal=0x01B33E word=B218 value=0xFFFFB218 -> r3
pc=0x01B28A op=9E58 literal=0x01B33E word=B218 value=0xFFFFB218 -> r14
pc=0x01B294 op=9254 literal=0x01B340 word=B21C value=0xFFFFB21C -> r2
pc=0x01B2AC op=9348 literal=0x01B340 word=B21C value=0xFFFFB21C -> r3
pc=0x01B2B2 op=9446 literal=0x01B342 word=B220 value=0xFFFFB220 -> r4
pc=0x01B2D2 op=9334 literal=0x01B33E word=B218 value=0xFFFFB218 -> r3
pc=0x01B2DC op=9232 literal=0x01B344 word=B224 value=0xFFFFB224 -> r2
pc=0x01B2EC op=932B literal=0x01B346 word=B228 value=0xFFFFB228 -> r3
pc=0x01B2F4 op=9327 literal=0x01B346 word=B228 value=0xFFFFB228 -> r3
pc=0x01B3B4 op=9A7C literal=0x01B4B0 word=B22C value=0xFFFFB22C -> r10
pc=0x01B3F4 op=935D literal=0x01B4B2 word=B2EC value=0xFFFFB2EC -> r3
pc=0x01B43C op=933A literal=0x01B4B4 word=B2CC value=0xFFFFB2CC -> r3
pc=0x01B454 op=9A2E literal=0x01B4B4 word=B2CC value=0xFFFFB2CC -> r10
pc=0x01B478 op=901B literal=0x01B4B2 word=B2EC value=0xFFFFB2EC -> r0
pc=0x01B47A op=931C literal=0x01B4B6 word=B2DC value=0xFFFFB2DC -> r3
pc=0x01B4D8 op=9050 literal=0x01B57C word=B1F9 value=0xFFFFB1F9 -> r0
pc=0x01B4EC op=9247 literal=0x01B57E word=B220 value=0xFFFFB220 -> r2
pc=0x01B4F2 op=9145 literal=0x01B580 word=B21C value=0xFFFFB21C -> r1
pc=0x01B4F6 op=9344 literal=0x01B582 word=B218 value=0xFFFFB218 -> r3
pc=0x01B524 op=9131 literal=0x01B58A word=B22C value=0xFFFFB22C -> r1
pc=0x01B530 op=9E28 literal=0x01B584 word=B2EC value=0xFFFFB2EC -> r14
pc=0x01B53C op=9823 literal=0x01B586 word=B2DC value=0xFFFFB2DC -> r8
pc=0x01B53E op=9923 literal=0x01B588 word=B2CC value=0xFFFFB2CC -> r9
pc=0x01B5B4 op=9E32 literal=0x01B61C word=B304 value=0xFFFFB304 -> r14
pc=0x01B5D0 op=9325 literal=0x01B61E word=B300 value=0xFFFFB300 -> r3
pc=0x01B5D8 op=9121 literal=0x01B61E word=B300 value=0xFFFFB300 -> r1
pc=0x01B5EC op=9E18 literal=0x01B620 word=B306 value=0xFFFFB306 -> r14
pc=0x01B608 op=930B literal=0x01B622 word=B302 value=0xFFFFB302 -> r3
pc=0x01B612 op=9106 literal=0x01B622 word=B302 value=0xFFFFB302 -> r1
pc=0x01B650 op=9468 literal=0x01B724 word=B314 value=0xFFFFB314 -> r4
pc=0x01B69E op=9043 literal=0x01B728 word=B1E6 value=0xFFFFB1E6 -> r0
pc=0x01B6DC op=9327 literal=0x01B72E word=B218 value=0xFFFFB218 -> r3
pc=0x01B6E0 op=9024 literal=0x01B72C word=B164 value=0xFFFFB164 -> r0
pc=0x01B6E8 op=9122 literal=0x01B730 word=B304 value=0xFFFFB304 -> r1
pc=0x01B702 op=9316 literal=0x01B732 word=B30C value=0xFFFFB30C -> r3
pc=0x01B708 op=9514 literal=0x01B734 word=B315 value=0xFFFFB315 -> r5
pc=0x01B75C op=9E87 literal=0x01B86E word=B308 value=0xFFFFB308 -> r14
pc=0x01B77C op=9278 literal=0x01B870 word=B30C value=0xFFFFB30C -> r2
pc=0x01B78E op=9070 literal=0x01B872 word=B315 value=0xFFFFB315 -> r0
pc=0x01B7A4 op=9166 literal=0x01B874 word=B090 value=0xFFFFB090 -> r1
pc=0x01B7B0 op=9061 literal=0x01B876 word=B204 value=0xFFFFB204 -> r0
pc=0x01B7C2 op=9059 literal=0x01B878 word=B1E6 value=0xFFFFB1E6 -> r0
pc=0x01B7CC op=9054 literal=0x01B878 word=B1E6 value=0xFFFFB1E6 -> r0
pc=0x01B7EC op=9346 literal=0x01B87C word=B310 value=0xFFFFB310 -> r3
pc=0x01B814 op=9433 literal=0x01B87E word=B314 value=0xFFFFB314 -> r4
pc=0x01B822 op=902D literal=0x01B880 word=B1F9 value=0xFFFFB1F9 -> r0
pc=0x01B834 op=9423 literal=0x01B87E word=B314 value=0xFFFFB314 -> r4
pc=0x01B838 op=9319 literal=0x01B86E word=B308 value=0xFFFFB308 -> r3
pc=0x01B846 op=901A literal=0x01B87E word=B314 value=0xFFFFB314 -> r0
pc=0x01B85A op=9010 literal=0x01B87E word=B314 value=0xFFFFB314 -> r0
pc=0x01B8C0 op=936F literal=0x01B9A2 word=B218 value=0xFFFFB218 -> r3
pc=0x01B914 op=9D47 literal=0x01B9A6 word=B319 value=0xFFFFB319 -> r13
pc=0x01B916 op=9445 literal=0x01B9A4 word=B1E6 value=0xFFFFB1E6 -> r4
pc=0x01B918 op=9E46 literal=0x01B9A8 word=B318 value=0xFFFFB318 -> r14
pc=0x01B964 op=9221 literal=0x01B9AA word=B204 value=0xFFFFB204 -> r2
pc=0x01BA1C op=9202 literal=0x01BA24 word=B318 value=0xFFFFB318 -> r2
pc=0x01BA3C op=9083 literal=0x01BB46 word=B1E6 value=0xFFFFB1E6 -> r0
pc=0x01BA40 op=937F literal=0x01BB42 word=B090 value=0xFFFFB090 -> r3
pc=0x01BA44 op=927E literal=0x01BB44 word=B09C value=0xFFFFB09C -> r2
pc=0x01BA50 op=917B literal=0x01BB4A word=B304 value=0xFFFFB304 -> r1
pc=0x01BAA8 op=9A50 literal=0x01BB4C word=B320 value=0xFFFFB320 -> r10
pc=0x01BB20 op=9314 literal=0x01BB4C word=B320 value=0xFFFFB320 -> r3
pc=0x01BB26 op=900E literal=0x01BB46 word=B1E6 value=0xFFFFB1E6 -> r0
pc=0x01BBBA op=9395 literal=0x01BCE8 word=B328 value=0xFFFFB328 -> r3
pc=0x01BBCC op=938E literal=0x01BCEC word=B32A value=0xFFFFB32A -> r3
pc=0x01BBDA op=9389 literal=0x01BCF0 word=B32C value=0xFFFFB32C -> r3
pc=0x01BBDC op=9289 literal=0x01BCF2 word=B4F4 value=0xFFFFB4F4 -> r2
pc=0x01BBF0 op=9380 literal=0x01BCF4 word=B32E value=0xFFFFB32E -> r3
pc=0x01BBF4 op=927F literal=0x01BCF6 word=B538 value=0xFFFFB538 -> r2 <<< TARGET
pc=0x01BC00 op=937A literal=0x01BCF8 word=B330 value=0xFFFFB330 -> r3 <<< TARGET
pc=0x01BC04 op=9279 literal=0x01BCFA word=B6BC value=0xFFFFB6BC -> r2
pc=0x01BC12 op=9373 literal=0x01BCFC word=B332 value=0xFFFFB332 -> r3
pc=0x01BC14 op=9273 literal=0x01BCFE word=B680 value=0xFFFFB680 -> r2
pc=0x01BC24 op=936C literal=0x01BD00 word=B334 value=0xFFFFB334 -> r3
pc=0x01BC28 op=926B literal=0x01BD02 word=B6E8 value=0xFFFFB6E8 -> r2
pc=0x01BC34 op=9366 literal=0x01BD04 word=B336 value=0xFFFFB336 -> r3
pc=0x01BC38 op=9265 literal=0x01BD06 word=B760 value=0xFFFFB760 -> r2
pc=0x01BC44 op=9360 literal=0x01BD08 word=B338 value=0xFFFFB338 -> r3
pc=0x01BC48 op=925F literal=0x01BD0A word=B48C value=0xFFFFB48C -> r2
pc=0x01BC50 op=935C literal=0x01BD0C word=B33A value=0xFFFFB33A -> r3
pc=0x01BC54 op=925B literal=0x01BD0E word=B0E0 value=0xFFFFB0E0 -> r2
pc=0x01BC60 op=9356 literal=0x01BD10 word=B33C value=0xFFFFB33C -> r3
pc=0x01BC64 op=9255 literal=0x01BD12 word=B0C8 value=0xFFFFB0C8 -> r2
pc=0x01BC72 op=934F literal=0x01BD14 word=B33E value=0xFFFFB33E -> r3
pc=0x01BC82 op=9349 literal=0x01BD18 word=B340 value=0xFFFFB340 -> r3
pc=0x01BC94 op=9342 literal=0x01BD1C word=B342 value=0xFFFFB342 -> r3
pc=0x01BCA0 op=933E literal=0x01BD20 word=B344 value=0xFFFFB344 -> r3
pc=0x01BCA4 op=923D literal=0x01BD22 word=B218 value=0xFFFFB218 -> r2
pc=0x01BCB4 op=9336 literal=0x01BD24 word=B346 value=0xFFFFB346 -> r3
pc=0x01BCC0 op=9332 literal=0x01BD28 word=B348 value=0xFFFFB348 -> r3
pc=0x01BCD0 op=932C literal=0x01BD2C word=B34A value=0xFFFFB34A -> r3
pc=0x01BCE0 op=9326 literal=0x01BD30 word=B34C value=0xFFFFB34C -> r3
pc=0x01BD80 op=939B literal=0x01BEBA word=B34E value=0xFFFFB34E -> r3
pc=0x01BD8C op=9397 literal=0x01BEBE word=B350 value=0xFFFFB350 -> r3
pc=0x01BD90 op=9296 literal=0x01BEC0 word=B1C8 value=0xFFFFB1C8 -> r2
pc=0x01BD9A op=9392 literal=0x01BEC2 word=B352 value=0xFFFFB352 -> r3
pc=0x01BD9C op=9292 literal=0x01BEC4 word=B09C value=0xFFFFB09C -> r2
pc=0x01BDAC op=938B literal=0x01BEC6 word=B354 value=0xFFFFB354 -> r3
pc=0x01BDB0 op=928A literal=0x01BEC8 word=B4A4 value=0xFFFFB4A4 -> r2
pc=0x01BDBC op=9385 literal=0x01BECA word=B356 value=0xFFFFB356 -> r3
pc=0x01BDC0 op=9284 literal=0x01BECC word=B580 value=0xFFFFB580 -> r2
pc=0x01BDCC op=937F literal=0x01BECE word=B358 value=0xFFFFB358 -> r3
pc=0x01BDD0 op=927E literal=0x01BED0 word=B024 value=0xFFFFB024 -> r2
pc=0x01BDDC op=9379 literal=0x01BED2 word=B35A value=0xFFFFB35A -> r3
pc=0x01BDE0 op=9278 literal=0x01BED4 word=B058 value=0xFFFFB058 -> r2
pc=0x01BDEA op=9374 literal=0x01BED6 word=B35C value=0xFFFFB35C -> r3
pc=0x01BDEC op=9274 literal=0x01BED8 word=B090 value=0xFFFFB090 -> r2
pc=0x01BDFC op=936D literal=0x01BEDA word=B35E value=0xFFFFB35E -> r3
pc=0x01BE00 op=926C literal=0x01BEDC word=B154 value=0xFFFFB154 -> r2
pc=0x01BE10 op=9365 literal=0x01BEDE word=B360 value=0xFFFFB360 -> r3
pc=0x01BE14 op=9264 literal=0x01BEE0 word=B158 value=0xFFFFB158 -> r2
pc=0x01BE1E op=9360 literal=0x01BEE2 word=B361 value=0xFFFFB361 -> r3
pc=0x01BE32 op=9358 literal=0x01BEE6 word=B362 value=0xFFFFB362 -> r3
pc=0x01BE42 op=9352 literal=0x01BEEA word=B363 value=0xFFFFB363 -> r3
pc=0x01BE54 op=934B literal=0x01BEEE word=B364 value=0xFFFFB364 -> r3
pc=0x01BE58 op=924A literal=0x01BEF0 word=B37C value=0xFFFFB37C -> r2
pc=0x01BE64 op=9345 literal=0x01BEF2 word=B365 value=0xFFFFB365 -> r3
pc=0x01BE68 op=9244 literal=0x01BEF4 word=B8A4 value=0xFFFFB8A4 -> r2
pc=0x01BE70 op=9341 literal=0x01BEF6 word=B366 value=0xFFFFB366 -> r3
pc=0x01BE80 op=933B literal=0x01BEFA word=B367 value=0xFFFFB367 -> r3
pc=0x01BE90 op=9334 literal=0x01BEFC word=B368 value=0xFFFFB368 -> r3
pc=0x01BEA0 op=932E literal=0x01BF00 word=B369 value=0xFFFFB369 -> r3
pc=0x01BEB0 op=9327 literal=0x01BF02 word=B36A value=0xFFFFB36A -> r3
pc=0x01BF32 op=90E0 literal=0x01C0F6 word=B379 value=0xFFFFB379 -> r0
pc=0x01BF40 op=921C literal=0x01BF7C word=B140 value=0xFFFFB140 -> r2
pc=0x01BF50 op=9315 literal=0x01BF7E word=B36B value=0xFFFFB36B -> r3
pc=0x01BF54 op=9214 literal=0x01BF80 word=B144 value=0xFFFFB144 -> r2
pc=0x01BF5C op=9311 literal=0x01BF82 word=B36C value=0xFFFFB36C -> r3
pc=0x01BF60 op=9210 literal=0x01BF84 word=B204 value=0xFFFFB204 -> r2
pc=0x01BF6A op=930C literal=0x01BF86 word=B36D value=0xFFFFB36D -> r3
pc=0x01BF9C op=9326 literal=0x01BFEC word=B370 value=0xFFFFB370 -> r3
pc=0x01BFA4 op=9223 literal=0x01BFEE word=B374 value=0xFFFFB374 -> r2
pc=0x01C01C op=9E64 literal=0x01C0E8 word=B378 value=0xFFFFB378 -> r14
pc=0x01C1E2 op=9327 literal=0x01C234 word=B08C value=0xFFFFB08C -> r3
pc=0x01C1F0 op=9422 literal=0x01C238 word=B3AA value=0xFFFFB3AA -> r4
pc=0x01C258 op=937A literal=0x01C350 word=B08C value=0xFFFFB08C -> r3
pc=0x01C260 op=9178 literal=0x01C354 word=B090 value=0xFFFFB090 -> r1
pc=0x01C26A op=9374 literal=0x01C356 word=B218 value=0xFFFFB218 -> r3
pc=0x01C26C op=9274 literal=0x01C358 word=B0C8 value=0xFFFFB0C8 -> r2
pc=0x01C274 op=9372 literal=0x01C35C word=B302 value=0xFFFFB302 -> r3
pc=0x01C2CC op=9247 literal=0x01C35E word=B688 value=0xFFFFB688 -> r2
pc=0x01C2D4 op=9144 literal=0x01C360 word=B09C value=0xFFFFB09C -> r1
pc=0x01C2F0 op=9337 literal=0x01C362 word=B3A0 value=0xFFFFB3A0 -> r3
pc=0x01C30E op=9429 literal=0x01C364 word=B3A9 value=0xFFFFB3A9 -> r4
pc=0x01C38A op=9B86 literal=0x01C49A word=B3AA value=0xFFFFB3AA -> r11
pc=0x01C434 op=9031 literal=0x01C49A word=B3AA value=0xFFFFB3AA -> r0
pc=0x01C472 op=9012 literal=0x01C49A word=B3AA value=0xFFFFB3AA -> r0
pc=0x01C4E8 op=936C literal=0x01C5C4 word=B090 value=0xFFFFB090 -> r3
pc=0x01C4EC op=926B literal=0x01C5C6 word=B6E8 value=0xFFFFB6E8 -> r2
pc=0x01C4F2 op=9069 literal=0x01C5C8 word=B302 value=0xFFFFB302 -> r0
pc=0x01C528 op=904F literal=0x01C5CA word=B3A9 value=0xFFFFB3A9 -> r0
pc=0x01C54E op=903D literal=0x01C5CC word=B3AA value=0xFFFFB3AA -> r0
pc=0x01C560 op=9034 literal=0x01C5CC word=B3AA value=0xFFFFB3AA -> r0
pc=0x01C5A4 op=9411 literal=0x01C5CA word=B3A9 value=0xFFFFB3A9 -> r4
